"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count","minuslog10padj","diffexp"
"REACTOME_RHO_GTPASES_ACTIVATE_FORMINS","REACTOME_RHO_GTPASES_ACTIVATE_FORMINS","14/1608","137/9710",0.102189781021898,0.617078839379744,-2.01085045631519,0.987420752251952,0.999999999986668,0.824402308315472,"ITGB1/PPP2R5B/PPP2R5A/TAOK1/SRGAP2/DAAM1/RPS27/KIF2A/DYNC1I2/ACTG1/TUBA1A/CDC42/RHOA/FMNL2",14,5.79006319109117e-12,"Healthy"
"REACTOME_INTERACTIONS_OF_VPR_WITH_HOST_CELLULAR_PROTEINS","REACTOME_INTERACTIONS_OF_VPR_WITH_HOST_CELLULAR_PROTEINS","2/1608","36/9710",0.0555555555555556,0.335475400773908,-1.77948128310219,0.988077796095739,0.999999999986668,0.824402308315472,"HMGA1/SLC25A4",2,5.79006319109117e-12,"Healthy"
"REACTOME_APC_C_CDH1_MEDIATED_DEGRADATION_OF_CDC20_AND_OTHER_APC_C_CDH1_TARGETED_PROTEINS_IN_LATE_MITOSIS_EARLY_G1","REACTOME_APC_C_CDH1_MEDIATED_DEGRADATION_OF_CDC20_AND_OTHER_APC_C_CDH1_TARGETED_PROTEINS_IN_LATE_MITOSIS_EARLY_G1","6/1608","74/9710",0.0810810810810811,0.489612747075434,-1.96336677207385,0.989023209140381,0.999999999986668,0.824402308315472,"UBE2E1/UBE2S/PSMB9/PSME1/PSMD10/SKP2",6,5.79006319109117e-12,"Healthy"
"REACTOME_UCH_PROTEINASES","REACTOME_UCH_PROTEINASES","7/1608","83/9710",0.0843373493975904,0.509275909608584,-2.00016163245324,0.989604896684665,0.999999999986668,0.824402308315472,"TGFBR2/KDM1B/PSMB9/PSME1/MBD5/PSMD10/SMAD7",7,5.79006319109117e-12,"Healthy"
"REACTOME_DEGRADATION_OF_DVL","REACTOME_DEGRADATION_OF_DVL","4/1608","57/9710",0.0701754385964912,0.423758400977568,-1.94377071609307,0.990133463790177,0.999999999986668,0.824402308315472,"PSMB9/PSME1/PSMD10/DACT1",4,5.79006319109117e-12,"Healthy"
"REACTOME_STABILIZATION_OF_P53","REACTOME_STABILIZATION_OF_P53","4/1608","57/9710",0.0701754385964912,0.423758400977568,-1.94377071609307,0.990133463790177,0.999999999986668,0.824402308315472,"PHF20/PSMB9/PSME1/PSMD10",4,5.79006319109117e-12,"Healthy"
"REACTOME_CYCLIN_A_CDK2_ASSOCIATED_EVENTS_AT_S_PHASE_ENTRY","REACTOME_CYCLIN_A_CDK2_ASSOCIATED_EVENTS_AT_S_PHASE_ENTRY","7/1608","84/9710",0.0833333333333333,0.503213101160862,-2.0371405886331,0.990725345914689,0.999999999986668,0.824402308315472,"CDKN1A/CCND1/PSMB9/RBL2/PSME1/PSMD10/SKP2",7,5.79006319109117e-12,"Healthy"
"REACTOME_CROSS_PRESENTATION_OF_SOLUBLE_EXOGENOUS_ANTIGENS_ENDOSOMES","REACTOME_CROSS_PRESENTATION_OF_SOLUBLE_EXOGENOUS_ANTIGENS_ENDOSOMES","3/1608","48/9710",0.0625,0.377409825870647,-1.92629819503644,0.990876661594434,0.999999999986668,0.824402308315472,"PSMB9/PSME1/PSMD10",3,5.79006319109117e-12,"Healthy"
"REACTOME_RNA_POLYMERASE_II_TRANSCRIBES_SNRNA_GENES","REACTOME_RNA_POLYMERASE_II_TRANSCRIBES_SNRNA_GENES","6/1608","76/9710",0.0789473684210526,0.476728201099764,-2.04016342773229,0.991354979618621,0.999999999986668,0.824402308315472,"ELL2/SNAPC3/SUPT4H1/GTF2A2/RPRD1A/ZNF143",6,5.79006319109117e-12,"Healthy"
"REACTOME_REGULATION_OF_PTEN_STABILITY_AND_ACTIVITY","REACTOME_REGULATION_OF_PTEN_STABILITY_AND_ACTIVITY","5/1608","68/9710",0.0735294117647059,0.44401155984782,-2.04960800283716,0.992237679537934,0.999999999986668,0.824402308315472,"PSMB9/PSME1/TNKS/MKRN1/PSMD10",5,5.79006319109117e-12,"Healthy"
"REACTOME_NEDDYLATION","REACTOME_NEDDYLATION","27/1608","240/9710",0.1125,0.679337686567164,-2.24084958640608,0.992416805835965,0.999999999986668,0.824402308315472,"FBXO2/SOCS3/CDKN1A/KLHL9/GAN/LMO7/HIF1A/EPAS1/DCUN1D3/DCAF10/WDTC1/PSMB9/KLHL5/SOCS6/SOCS5/PSME1/CUL7/CUL4B/KLHL13/FBXW11/UBXN7/PSMD10/SKP2/FBXL20/TULP4/COMMD6/OBSL1",27,5.79006319109117e-12,"Healthy"
"REACTOME_FANCONI_ANEMIA_PATHWAY","REACTOME_FANCONI_ANEMIA_PATHWAY","2/1608","39/9710",0.0512820512820513,0.309669600714377,-1.92436639176915,0.99258201548338,0.999999999986668,0.824402308315472,"ERCC1/FANCF",2,5.79006319109117e-12,"Healthy"
"REACTOME_ANCHORING_OF_THE_BASAL_BODY_TO_THE_PLASMA_MEMBRANE","REACTOME_ANCHORING_OF_THE_BASAL_BODY_TO_THE_PLASMA_MEMBRANE","8/1608","95/9710",0.0842105263157895,0.508510081173082,-2.14454876401446,0.993046043436422,0.999999999986668,0.824402308315472,"TTBK2/CEP70/MARK4/PRKAR2B/RAB3IP/DYNC1I2/TUBA1A/RAB11A",8,5.79006319109117e-12,"Healthy"
"REACTOME_EXTENSION_OF_TELOMERES","REACTOME_EXTENSION_OF_TELOMERES","3/1608","50/9710",0.06,0.362313432835821,-2.01389981021815,0.993170965192035,0.999999999986668,0.824402308315472,"STN1/POLD4/TERF2IP",3,5.79006319109117e-12,"Healthy"
"REACTOME_REGULATION_OF_MRNA_STABILITY_BY_PROTEINS_THAT_BIND_AU_RICH_ELEMENTS","REACTOME_REGULATION_OF_MRNA_STABILITY_BY_PROTEINS_THAT_BIND_AU_RICH_ELEMENTS","7/1608","87/9710",0.0804597701149425,0.485860925258764,-2.14594777432401,0.993442235896172,0.999999999986668,0.824402308315472,"PRKCA/YWHAZ/PSMB9/PSME1/PSMD10/PABPC1/XRN1",7,5.79006319109117e-12,"Healthy"
"REACTOME_NS1_MEDIATED_EFFECTS_ON_HOST_PATHWAYS","REACTOME_NS1_MEDIATED_EFFECTS_ON_HOST_PATHWAYS","2/1608","40/9710",0.05,0.301927860696517,-1.97083931528288,0.993674197579948,0.999999999986668,0.824402308315472,"KPNA3/ISG15",2,5.79006319109117e-12,"Healthy"
"REACTOME_B_WICH_COMPLEX_POSITIVELY_REGULATES_RRNA_EXPRESSION","REACTOME_B_WICH_COMPLEX_POSITIVELY_REGULATES_RRNA_EXPRESSION","1/1608","28/9710",0.0357142857142857,0.21566275764037,-1.85154156865623,0.993761476425654,0.999999999986668,0.824402308315472,"GSK3B",1,5.79006319109117e-12,"Healthy"
"REACTOME_DEPOSITION_OF_NEW_CENPA_CONTAINING_NUCLEOSOMES_AT_THE_CENTROMERE","REACTOME_DEPOSITION_OF_NEW_CENPA_CONTAINING_NUCLEOSOMES_AT_THE_CENTROMERE","1/1608","28/9710",0.0357142857142857,0.21566275764037,-1.85154156865623,0.993761476425654,0.999999999986668,0.824402308315472,"RSF1",1,5.79006319109117e-12,"Healthy"
"REACTOME_RNA_POLYMERASE_I_TRANSCRIPTION_TERMINATION","REACTOME_RNA_POLYMERASE_I_TRANSCRIPTION_TERMINATION","1/1608","28/9710",0.0357142857142857,0.21566275764037,-1.85154156865623,0.993761476425654,0.999999999986668,0.824402308315472,"CAVIN1",1,5.79006319109117e-12,"Healthy"
"REACTOME_RNA_POLYMERASE_III_TRANSCRIPTION_INITIATION_FROM_TYPE_1_PROMOTER","REACTOME_RNA_POLYMERASE_III_TRANSCRIPTION_INITIATION_FROM_TYPE_1_PROMOTER","1/1608","28/9710",0.0357142857142857,0.21566275764037,-1.85154156865623,0.993761476425654,0.999999999986668,0.824402308315472,"POLR3GL",1,5.79006319109117e-12,"Healthy"
"REACTOME_FCERI_MEDIATED_NF_KB_ACTIVATION","REACTOME_FCERI_MEDIATED_NF_KB_ACTIVATION","6/1608","80/9710",0.075,0.452891791044776,-2.1889671007508,0.994685948082039,0.999999999986668,0.824402308315472,"MALT1/PSMB9/PSME1/BCL10/FBXW11/PSMD10",6,5.79006319109117e-12,"Healthy"
"REACTOME_DUAL_INCISION_IN_TC_NER","REACTOME_DUAL_INCISION_IN_TC_NER","4/1608","63/9710",0.0634920634920635,0.383400458027324,-2.18731578236186,0.995630611703284,0.999999999986668,0.824402308315472,"CUL4B/POLD4/POLK/ERCC1",4,5.79006319109117e-12,"Healthy"
"REACTOME_MITOCHONDRIAL_PROTEIN_IMPORT","REACTOME_MITOCHONDRIAL_PROTEIN_IMPORT","4/1608","63/9710",0.0634920634920635,0.383400458027324,-2.18731578236186,0.995630611703284,0.999999999986668,0.824402308315472,"TOMM7/SLC25A4/COX17/TOMM20",4,5.79006319109117e-12,"Healthy"
"REACTOME_REGULATION_OF_TP53_ACTIVITY_THROUGH_PHOSPHORYLATION","REACTOME_REGULATION_OF_TP53_ACTIVITY_THROUGH_PHOSPHORYLATION","7/1608","91/9710",0.0769230769230769,0.464504401071565,-2.28636620934454,0.995910028138327,0.999999999986668,0.824402308315472,"PRKAA2/PLK3/PRKAG2/NUAK1/HIPK1/TAF7/PRKAB2",7,5.79006319109117e-12,"Healthy"
"REACTOME_HCMV_EARLY_EVENTS","REACTOME_HCMV_EARLY_EVENTS","5/1608","73/9710",0.0684931506849315,0.413599809173311,-2.24036488419891,0.995926414747509,0.999999999986668,0.824402308315472,"ITGB1/EGFR/NCOR2/DYNC1I2/TUBA1A",5,5.79006319109117e-12,"Healthy"
"REACTOME_POSITIVE_EPIGENETIC_REGULATION_OF_RRNA_EXPRESSION","REACTOME_POSITIVE_EPIGENETIC_REGULATION_OF_RRNA_EXPRESSION","2/1608","43/9710",0.0465116279069767,0.280863126229319,-2.10539738705649,0.9960888673582,0.999999999986668,0.824402308315472,"GSK3B/HDAC1",2,5.79006319109117e-12,"Healthy"
"REACTOME_REGULATION_OF_ENDOGENOUS_RETROELEMENTS","REACTOME_REGULATION_OF_ENDOGENOUS_RETROELEMENTS","6/1608","83/9710",0.072289156626506,0.436522208235929,-2.29670130709704,0.996338083162464,0.999999999986668,0.824402308315472,"ZNF28/SMARCD1/DPF3/ATF7IP/TASOR/HDAC1",6,5.79006319109117e-12,"Healthy"
"REACTOME_CRISTAE_FORMATION","REACTOME_CRISTAE_FORMATION","1/1608","31/9710",0.032258064516129,0.194792168191302,-2.00035808416397,0.996382354430543,0.999999999986668,0.824402308315472,"ATP5MC2",1,5.79006319109117e-12,"Healthy"
"REACTOME_BASE_EXCISION_REPAIR","REACTOME_BASE_EXCISION_REPAIR","2/1608","44/9710",0.0454545454545455,0.27447987336047,-2.14875332072827,0.996671160132462,0.999999999986668,0.824402308315472,"POLD4/TERF2IP",2,5.79006319109117e-12,"Healthy"
"REACTOME_SCF_BETA_TRCP_MEDIATED_DEGRADATION_OF_EMI1","REACTOME_SCF_BETA_TRCP_MEDIATED_DEGRADATION_OF_EMI1","3/1608","55/9710",0.0545454545454545,0.329375848032564,-2.22186950910945,0.996727178176984,0.999999999986668,0.824402308315472,"PSMB9/PSME1/PSMD10",3,5.79006319109117e-12,"Healthy"
"REACTOME_DNA_STRAND_ELONGATION","REACTOME_DNA_STRAND_ELONGATION","1/1608","32/9710",0.03125,0.188704912935323,-2.04783602932054,0.996983364253427,0.999999999986668,0.824402308315472,"POLD4",1,5.79006319109117e-12,"Healthy"
"REACTOME_SUMOYLATION_OF_CHROMATIN_ORGANIZATION_PROTEINS","REACTOME_SUMOYLATION_OF_CHROMATIN_ORGANIZATION_PROTEINS","3/1608","56/9710",0.0535714285714286,0.323494136460554,-2.26175773760037,0.997179940874469,0.999999999986668,0.824402308315472,"HDAC4/BMI1/HDAC1",3,5.79006319109117e-12,"Healthy"
"REACTOME_FORMATION_OF_THE_EARLY_ELONGATION_COMPLEX","REACTOME_FORMATION_OF_THE_EARLY_ELONGATION_COMPLEX","1/1608","33/9710",0.0303030303030303,0.182986582240314,-2.09435328229421,0.99748457837623,0.999999999986668,0.824402308315472,"SUPT4H1",1,5.79006319109117e-12,"Healthy"
"REACTOME_HIV_ELONGATION_ARREST_AND_RECOVERY","REACTOME_HIV_ELONGATION_ARREST_AND_RECOVERY","1/1608","33/9710",0.0303030303030303,0.182986582240314,-2.09435328229421,0.99748457837623,0.999999999986668,0.824402308315472,"SUPT4H1",1,5.79006319109117e-12,"Healthy"
"REACTOME_FORMATION_OF_RNA_POL_II_ELONGATION_COMPLEX","REACTOME_FORMATION_OF_RNA_POL_II_ELONGATION_COMPLEX","3/1608","57/9710",0.0526315789473684,0.317818800733176,-2.30112480677134,0.997571411823597,0.999999999986668,0.824402308315472,"AFF4/SUPT4H1/MLLT3",3,5.79006319109117e-12,"Healthy"
"REACTOME_THE_ROLE_OF_GTSE1_IN_G2_M_PROGRESSION_AFTER_G2_CHECKPOINT","REACTOME_THE_ROLE_OF_GTSE1_IN_G2_M_PROGRESSION_AFTER_G2_CHECKPOINT","5/1608","77/9710",0.0649350649350649,0.392114104800672,-2.38572731140555,0.997597287796707,0.999999999986668,0.824402308315472,"CDKN1A/PSMB9/PSME1/PSMD10/TUBA1A",5,5.79006319109117e-12,"Healthy"
"REACTOME_APC_C_MEDIATED_DEGRADATION_OF_CELL_CYCLE_PROTEINS","REACTOME_APC_C_MEDIATED_DEGRADATION_OF_CELL_CYCLE_PROTEINS","6/1608","87/9710",0.0689655172413793,0.416452221650369,-2.43565042550281,0.997791362874338,0.999999999986668,0.824402308315472,"UBE2E1/UBE2S/PSMB9/PSME1/PSMD10/SKP2",6,5.79006319109117e-12,"Healthy"
"REACTOME_HATS_ACETYLATE_HISTONES","REACTOME_HATS_ACETYLATE_HISTONES","5/1608","78/9710",0.0641025641025641,0.387087000892971,-2.42115197034253,0.997897637497052,0.999999999986668,0.824402308315472,"PHF20/ATF2/CLOCK/TADA3/DR1",5,5.79006319109117e-12,"Healthy"
"REACTOME_TRANSCRIPTIONAL_REGULATION_BY_E2F6","REACTOME_TRANSCRIPTIONAL_REGULATION_BY_E2F6","1/1608","34/9710",0.0294117647058824,0.177604623939128,-2.13996338125702,0.997902558945727,0.999999999986668,0.824402308315472,"BMI1",1,5.79006319109117e-12,"Healthy"
"REACTOME_MITOTIC_G1_PHASE_AND_G1_S_TRANSITION","REACTOME_MITOTIC_G1_PHASE_AND_G1_S_TRANSITION","13/1608","148/9710",0.0878378378378378,0.53041380933172,-2.56451922005244,0.997976147309384,0.999999999986668,0.824402308315472,"CDK6/CDKN1A/CDKN1C/CCND1/PSMB9/RBL2/CDKN2B/PSME1/CDKN2D/PSMD10/SKP2/HDAC1/JAK2",13,5.79006319109117e-12,"Healthy"
"REACTOME_MITOCHONDRIAL_PROTEIN_DEGRADATION","REACTOME_MITOCHONDRIAL_PROTEIN_DEGRADATION","7/1608","97/9710",0.0721649484536082,0.435772170077448,-2.48796950409172,0.998024564315517,0.999999999986668,0.824402308315472,"APP/ALAS1/MT-CO2/OGDH/MT-CO1/GLUD1/OMA1",7,5.79006319109117e-12,"Healthy"
"REACTOME_DEGRADATION_OF_GLI1_BY_THE_PROTEASOME","REACTOME_DEGRADATION_OF_GLI1_BY_THE_PROTEASOME","3/1608","59/9710",0.0508474576271186,0.307045282064255,-2.37836692848177,0.998201736236919,0.999999999986668,0.824402308315472,"PSMB9/PSME1/PSMD10",3,5.79006319109117e-12,"Healthy"
"REACTOME_RNA_POLYMERASE_I_TRANSCRIPTION","REACTOME_RNA_POLYMERASE_I_TRANSCRIPTION","2/1608","48/9710",0.0416666666666667,0.251606550580431,-2.31553437670298,0.998260485304408,0.999999999986668,0.824402308315472,"CAVIN1/HDAC1",2,5.79006319109117e-12,"Healthy"
"REACTOME_ORC1_REMOVAL_FROM_CHROMATIN","REACTOME_ORC1_REMOVAL_FROM_CHROMATIN","4/1608","70/9710",0.0571428571428571,0.345060412224591,-2.4498861274658,0.998360323502354,0.999999999986668,0.824402308315472,"PSMB9/PSME1/PSMD10/SKP2",4,5.79006319109117e-12,"Healthy"
"REACTOME_RECRUITMENT_OF_MITOTIC_CENTROSOME_PROTEINS_AND_COMPLEXES","REACTOME_RECRUITMENT_OF_MITOTIC_CENTROSOME_PROTEINS_AND_COMPLEXES","5/1608","80/9710",0.0625,0.377409825870647,-2.49096867148525,0.998393240657834,0.999999999986668,0.824402308315472,"CEP70/MZT1/PRKAR2B/DYNC1I2/TUBA1A",5,5.79006319109117e-12,"Healthy"
"REACTOME_RNA_POLYMERASE_II_PRE_TRANSCRIPTION_EVENTS","REACTOME_RNA_POLYMERASE_II_PRE_TRANSCRIPTION_EVENTS","5/1608","80/9710",0.0625,0.377409825870647,-2.49096867148525,0.998393240657834,0.999999999986668,0.824402308315472,"AFF4/SUPT4H1/GTF2A2/MLLT3/TAF7",5,5.79006319109117e-12,"Healthy"
"REACTOME_AURKA_ACTIVATION_BY_TPX2","REACTOME_AURKA_ACTIVATION_BY_TPX2","4/1608","71/9710",0.0563380281690141,0.340200406418611,-2.48576106475302,0.998577851268819,0.999999999986668,0.824402308315472,"CEP70/PRKAR2B/DYNC1I2/TUBA1A",4,5.79006319109117e-12,"Healthy"
"REACTOME_SWITCHING_OF_ORIGINS_TO_A_POST_REPLICATIVE_STATE","REACTOME_SWITCHING_OF_ORIGINS_TO_A_POST_REPLICATIVE_STATE","6/1608","91/9710",0.0659340659340659,0.398146629489913,-2.56968911055099,0.998680709202575,0.999999999986668,0.824402308315472,"UBE2E1/UBE2S/PSMB9/PSME1/PSMD10/SKP2",6,5.79006319109117e-12,"Healthy"
"REACTOME_HDR_THROUGH_SINGLE_STRAND_ANNEALING_SSA","REACTOME_HDR_THROUGH_SINGLE_STRAND_ANNEALING_SSA","1/1608","37/9710",0.027027027027027,0.163204249025145,-2.27181983902899,0.998784169560588,0.999999999986668,0.824402308315472,"ERCC1",1,5.79006319109117e-12,"Healthy"
"REACTOME_RESOLUTION_OF_ABASIC_SITES_AP_SITES","REACTOME_RESOLUTION_OF_ABASIC_SITES_AP_SITES","1/1608","37/9710",0.027027027027027,0.163204249025145,-2.27181983902899,0.998784169560588,0.999999999986668,0.824402308315472,"POLD4",1,5.79006319109117e-12,"Healthy"
"REACTOME_MITOTIC_SPINDLE_CHECKPOINT","REACTOME_MITOTIC_SPINDLE_CHECKPOINT","8/1608","110/9710",0.0727272727272727,0.439167797376753,-2.63528640736321,0.998790958001879,0.999999999986668,0.824402308315472,"UBE2E1/PPP2R5B/PPP2R5A/UBE2S/TAOK1/RPS27/KIF2A/DYNC1I2",8,5.79006319109117e-12,"Healthy"
"REACTOME_SUMOYLATION","REACTOME_SUMOYLATION","15/1608","170/9710",0.0882352941176471,0.532813871817384,-2.73762756920126,0.998865146963022,0.999999999986668,0.824402308315472,"PPARA/XRCC4/HDAC4/PPARG/NR3C2/NFKB2/BMI1/NR3C1/TFAP2C/THRB/RARA/NCOR2/PIAS3/THRA/HDAC1",15,5.79006319109117e-12,"Healthy"
"REACTOME_GLOBAL_GENOME_NUCLEOTIDE_EXCISION_REPAIR_GG_NER","REACTOME_GLOBAL_GENOME_NUCLEOTIDE_EXCISION_REPAIR_GG_NER","5/1608","84/9710",0.0595238095238095,0.359437929400616,-2.62670975544266,0.999067784176837,0.999999999986668,0.824402308315472,"CUL4B/POLD4/PIAS3/POLK/ERCC1",5,5.79006319109117e-12,"Healthy"
"REACTOME_TELOMERE_MAINTENANCE","REACTOME_TELOMERE_MAINTENANCE","3/1608","64/9710",0.046875,0.283057369402985,-2.56350941344278,0.999158857921017,0.999999999986668,0.824402308315472,"STN1/POLD4/TERF2IP",3,5.79006319109117e-12,"Healthy"
"REACTOME_REGULATION_OF_TP53_ACTIVITY","REACTOME_REGULATION_OF_TP53_ACTIVITY","13/1608","158/9710",0.0822784810126582,0.496843315070218,-2.84065693293054,0.999296271616657,0.999999999986668,0.824402308315472,"PRKAA2/PHF20/SGK1/PLK3/PRKAG2/NUAK1/HIPK1/PIP4K2C/CCNG1/ZNF385A/TAF7/PRKAB2/HDAC1",13,5.79006319109117e-12,"Healthy"
"REACTOME_TRANSCRIPTION_COUPLED_NUCLEOTIDE_EXCISION_REPAIR_TC_NER","REACTOME_TRANSCRIPTION_COUPLED_NUCLEOTIDE_EXCISION_REPAIR_TC_NER","4/1608","76/9710",0.0526315789473684,0.317818800733176,-2.65972891479304,0.999307368216032,0.999999999986668,0.824402308315472,"CUL4B/POLD4/POLK/ERCC1",4,5.79006319109117e-12,"Healthy"
"REACTOME_HCMV_INFECTION","REACTOME_HCMV_INFECTION","6/1608","97/9710",0.0618556701030928,0.373519002923527,-2.76247560463862,0.999400929948478,0.999999999986668,0.824402308315472,"ITGB1/EGFR/NCOR2/DYNC1I2/TUBA1A/VPS37A",6,5.79006319109117e-12,"Healthy"
"REACTOME_TRNA_MODIFICATION_IN_THE_NUCLEUS_AND_CYTOSOL","REACTOME_TRNA_MODIFICATION_IN_THE_NUCLEUS_AND_CYTOSOL","1/1608","41/9710",0.024390243902439,0.147281883266594,-2.43747848854708,0.999412521437423,0.999999999986668,0.824402308315472,"TYW3",1,5.79006319109117e-12,"Healthy"
"REACTOME_AEROBIC_RESPIRATION_AND_RESPIRATORY_ELECTRON_TRANSPORT","REACTOME_AEROBIC_RESPIRATION_AND_RESPIRATORY_ELECTRON_TRANSPORT","24/1608","251/9710",0.0956175298804781,0.577391924837962,-3.0219424725048,0.999533140161047,0.999999999986668,0.824402308315472,"PDK3/RMND5A/MT-CO2/WDR26/MT-CO3/PC/OGDH/GID4/UCP2/NDUFAF3/COX6B2/CMC1/PKM/MT-CO1/COX7C/MDH1/PDK4/ATP5MC2/SLC25A4/COX17/GLO1/NDUFB4/SDHAF4/LDHA",24,5.79006319109117e-12,"Healthy"
"REACTOME_HIV_TRANSCRIPTION_ELONGATION","REACTOME_HIV_TRANSCRIPTION_ELONGATION","1/1608","43/9710",0.0232558139534884,0.140431563114659,-2.51653503946415,0.999591682696584,0.999999999986668,0.824402308315472,"SUPT4H1",1,5.79006319109117e-12,"Healthy"
"REACTOME_HOST_INTERACTIONS_OF_HIV_FACTORS","REACTOME_HOST_INTERACTIONS_OF_HIV_FACTORS","9/1608","128/9710",0.0703125,0.424586054104478,-2.91938544364415,0.999594965045679,0.999999999986668,0.824402308315472,"HMGA1/B2M/PSMB9/PSME1/APOBEC3G/FYN/PSMD10/SLC25A4/LCK",9,5.79006319109117e-12,"Healthy"
"REACTOME_RNA_POLYMERASE_I_TRANSCRIPTION_INITIATION","REACTOME_RNA_POLYMERASE_I_TRANSCRIPTION_INITIATION","1/1608","44/9710",0.0227272727272727,0.137239936680235,-2.55521312639085,0.999659601825982,0.999999999986668,0.824402308315472,"HDAC1",1,5.79006319109117e-12,"Healthy"
"REACTOME_RECRUITMENT_OF_NUMA_TO_MITOTIC_CENTROSOMES","REACTOME_RECRUITMENT_OF_NUMA_TO_MITOTIC_CENTROSOMES","5/1608","92/9710",0.0543478260869565,0.328182457278823,-2.88427735816499,0.999693768654767,0.999999999986668,0.824402308315472,"CEP70/MZT1/PRKAR2B/DYNC1I2/TUBA1A",5,5.79006319109117e-12,"Healthy"
"REACTOME_EPIGENETIC_REGULATION_OF_GENE_EXPRESSION","REACTOME_EPIGENETIC_REGULATION_OF_GENE_EXPRESSION","16/1608","191/9710",0.0837696335078534,0.50584772472715,-3.07267037288104,0.999696536219782,0.999999999986668,0.824402308315472,"PHF20/BAZ2A/AKAP8L/SAP30L/ZNF28/KMT2A/SMARCD1/DPF3/ATF7IP/JARID2/TADA3/TASOR/GSK3B/DR1/HDAC1/SUDS3",16,5.79006319109117e-12,"Healthy"
"REACTOME_SUMOYLATION_OF_DNA_REPLICATION_PROTEINS","REACTOME_SUMOYLATION_OF_DNA_REPLICATION_PROTEINS","1/1608","45/9710",0.0222222222222222,0.134190160309563,-2.59335516418288,0.999716229206887,0.999999999986668,0.824402308315472,"PIAS3",1,5.79006319109117e-12,"Healthy"
"REACTOME_SUMOYLATION_OF_RNA_BINDING_PROTEINS","REACTOME_SUMOYLATION_OF_RNA_BINDING_PROTEINS","1/1608","46/9710",0.0217391304347826,0.131272982911529,-2.63098236228045,0.999763441150531,0.999999999986668,0.824402308315472,"BMI1",1,5.79006319109117e-12,"Healthy"
"REACTOME_TRANSCRIPTIONAL_REGULATION_BY_SMALL_RNAS","REACTOME_TRANSCRIPTIONAL_REGULATION_BY_SMALL_RNAS","1/1608","46/9710",0.0217391304347826,0.131272982911529,-2.63098236228045,0.999763441150531,0.999999999986668,0.824402308315472,"AGO2",1,5.79006319109117e-12,"Healthy"
"REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_DNA_REPAIR_GENES","REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_DNA_REPAIR_GENES","2/1608","62/9710",0.032258064516129,0.194792168191302,-2.83347471214344,0.999828083751977,0.999999999986668,0.824402308315472,"ATF2/SUPT4H1",2,5.79006319109117e-12,"Healthy"
"REACTOME_HIV_LIFE_CYCLE","REACTOME_HIV_LIFE_CYCLE","10/1608","147/9710",0.0680272108843537,0.410786205029275,-3.20677618025459,0.999879561065558,0.999999999986668,0.824402308315472,"HMGA1/XRCC4/FURIN/CXCR4/RNGTT/SUPT4H1/NEDD4L/GTF2A2/TAF7/VPS37A",10,5.79006319109117e-12,"Healthy"
"REACTOME_SYNTHESIS_OF_DNA","REACTOME_SYNTHESIS_OF_DNA","7/1608","120/9710",0.0583333333333333,0.352249170812604,-3.18070543052405,0.999898607330507,0.999999999986668,0.824402308315472,"UBE2E1/UBE2S/PSMB9/PSME1/POLD4/PSMD10/SKP2",7,5.79006319109117e-12,"Healthy"
"REACTOME_DNA_REPLICATION_PRE_INITIATION","REACTOME_DNA_REPLICATION_PRE_INITIATION","5/1608","100/9710",0.05,0.301927860696517,-3.12588333224005,0.999902232044086,0.999999999986668,0.824402308315472,"UBE2E1/UBE2S/PSMB9/PSME1/PSMD10",5,5.79006319109117e-12,"Healthy"
"REACTOME_FORMATION_OF_TC_NER_PRE_INCISION_COMPLEX","REACTOME_FORMATION_OF_TC_NER_PRE_INCISION_COMPLEX","1/1608","51/9710",0.0196078431372549,0.118403082626085,-2.81205118387405,0.999904794475564,0.999999999986668,0.824402308315472,"CUL4B",1,5.79006319109117e-12,"Healthy"
"REACTOME_CHROMOSOME_MAINTENANCE","REACTOME_CHROMOSOME_MAINTENANCE","4/1608","91/9710",0.043956043956044,0.265431086326609,-3.1363349129639,0.999925132447606,0.999999999986668,0.824402308315472,"RSF1/STN1/POLD4/TERF2IP",4,5.79006319109117e-12,"Healthy"
"REACTOME_RESOLUTION_OF_SISTER_CHROMATID_COHESION","REACTOME_RESOLUTION_OF_SISTER_CHROMATID_COHESION","7/1608","123/9710",0.0569105691056911,0.343657727622052,-3.26344067107448,0.999932370459368,0.999999999986668,0.824402308315472,"PPP2R5B/PPP2R5A/TAOK1/RPS27/KIF2A/DYNC1I2/TUBA1A",7,5.79006319109117e-12,"Healthy"
"REACTOME_HCMV_LATE_EVENTS","REACTOME_HCMV_LATE_EVENTS","1/1608","53/9710",0.0188679245283019,0.113935041772271,-2.88148613365251,0.999933856299334,0.999999999986668,0.824402308315472,"VPS37A",1,5.79006319109117e-12,"Healthy"
"REACTOME_S_PHASE","REACTOME_S_PHASE","11/1608","162/9710",0.0679012345679012,0.410025489834777,-3.37340670495228,0.999941330540354,0.999999999986668,0.824402308315472,"CDKN1A/UBE2E1/CCND1/UBE2S/PSMB9/RBL2/PSME1/POLD4/PSMD10/SKP2/GSK3B",11,5.79006319109117e-12,"Healthy"
